Account ID,Date of Creation,# Zaps,Plan Type,Average tasks used past 90-days,Filters,Formatter,Chrome Extension,Paths,Salesforce,Dropbox,Google Sheets,Code by Zapier,Webhooks,OpenAI/ChatGPT
1864229,2021-08-23,27,Teams,1511,0,1,0,0,0,1,0,1,1,0
352334,2021-09-01,48,Pro,4880,1,1,0,0,1,0,0,1,0,0
2975258,2019-05-26,17,Starter,619,1,0,0,0,0,0,0,1,1,1
759696,2017-02-06,11,Starter,87,0,0,0,0,0,1,1,1,1,0
2500715,2021-03-14,12,Starter,1137,0,0,1,0,0,1,0,1,0,1
478832,2019-05-06,1,Pro,1256,0,0,0,1,0,1,0,1,0,1
2303570,2022-03-25,55,Pro,3835,1,0,0,1,0,0,1,1,0,0
561888,2022-03-12,211,Teams,45545,1,0,1,1,0,0,0,0,1,0
1479896,2018-06-06,5,Starter,131,0,1,0,0,1,0,0,1,1,0
2496584,2020-05-09,19,Starter,171,1,0,1,0,0,0,1,0,1,0
554358,2017-08-10,27,Pro,590,1,0,0,1,0,0,1,0,0,1
1647610,2017-05-10,11,Starter,554,1,1,0,0,1,0,0,0,0,1
2259962,2018-06-16,19,Pro,4077,0,1,1,0,0,0,1,0,0,1
1339342,2022-06-20,40,Pro,4626,0,1,1,0,1,0,0,0,0,1
1194871,2017-05-17,17,Starter,510,1,0,0,0,1,0,0,0,1,1
884418,2018-01-21,27,Pro,736,0,0,1,1,1,1,0,0,0,0
2999165,2018-11-03,12,Starter,289,0,0,0,0,0,1,1,1,1,0
2718713,2018-08-22,19,Starter,511,0,1,0,0,1,0,0,0,1,1
1244200,2017-03-20,69,Teams,27389,1,1,0,0,0,0,0,0,1,1
592420,2019-09-11,1,Starter,628,0,0,0,0,0,1,1,1,0,1
971549,2020-06-12,4,Pro,4830,1,1,0,0,1,0,1,0,0,0
1894746,2023-01-01,33,Pro,1758,1,1,0,1,0,1,0,0,0,0
2148718,2018-03-31,17,Starter,1204,0,0,0,0,1,0,1,0,1,1
2526853,2022-07-03,7,Starter,1338,1,0,1,0,0,0,0,1,1,0
848974,2023-01-27,14,Starter,48,1,0,1,0,0,1,1,0,0,0
1657323,2019-04-15,13,Starter,757,0,0,0,0,0,1,0,1,1,1
1142127,2021-12-18,129,Company,22385,1,0,0,1,0,1,0,0,1,0
2630729,2021-03-30,106,Teams,39307,0,1,0,1,1,0,0,0,0,1
853272,2023-02-19,54,Pro,1492,0,0,0,1,0,1,0,1,1,0
2479861,2021-04-01,5,Starter,218,1,1,0,0,1,0,1,0,0,0
722626,2021-03-16,19,Starter,650,1,0,0,0,1,0,1,0,0,1
2112884,2022-04-13,4,Starter,461,0,0,1,0,1,0,1,0,0,1
560078,2020-07-13,11,Starter,243,1,1,0,0,1,0,1,0,0,0
716781,2023-02-27,13,Starter,1314,0,1,0,0,0,1,1,0,1,0
1173984,2022-05-11,9,Starter,577,0,0,1,0,0,0,1,1,0,1
2643740,2021-05-08,12,Starter,139,1,1,0,0,0,1,0,0,1,0
847723,2018-12-21,27,Pro,2599,0,0,0,0,1,0,1,0,1,1
2072847,2018-10-23,51,Pro,2008,1,0,0,1,1,0,1,0,0,0
517589,2022-06-19,16,Pro,2097,0,0,0,0,1,0,1,1,0,1
1159523,2020-01-03,10,Pro,769,0,0,0,1,0,1,1,0,0,1
552700,2020-08-23,29,Pro,4436,1,0,0,1,1,0,0,0,1,0
1252684,2020-01-06,42,Teams,46415,0,0,1,0,0,0,0,1,1,1
1083507,2020-02-25,13,Starter,546,0,0,1,0,0,1,1,0,0,1
1656645,2022-01-03,14,Starter,949,0,0,0,0,1,1,1,0,1,0
380880,2018-11-29,17,Starter,142,0,0,1,0,0,0,1,1,0,1
1596001,2022-09-09,56,Company,15898,1,0,0,0,1,1,1,0,0,0
1946456,2019-06-07,1,Starter,1275,0,1,1,0,1,0,0,1,0,0
548960,2021-02-27,71,Teams,5046,0,0,0,1,0,0,0,1,1,1
871017,2020-09-06,10,Pro,3000,1,0,1,0,1,0,0,0,1,0
696536,2018-01-12,20,Starter,285,1,0,1,0,0,0,1,1,0,0
1956767,2021-01-04,10,Starter,1110,0,0,1,0,0,1,0,1,0,1
876966,2021-04-06,31,Company,36620,1,0,0,0,0,1,1,0,0,1
1874102,2021-08-22,7,Starter,511,1,1,0,0,0,0,1,0,1,0
236289,2022-09-11,35,Pro,1382,1,1,0,0,1,0,0,0,1,0
1072132,2017-09-02,2,Starter,864,0,0,1,0,0,1,1,0,0,1
1592913,2023-01-10,25,Pro,2652,1,0,1,0,0,0,0,1,0,1
692716,2017-03-04,55,Pro,1141,0,0,0,0,1,0,1,1,0,1
616731,2017-11-06,6,Starter,324,0,0,1,0,1,0,0,0,1,1
2583668,2018-07-05,20,Starter,1168,1,0,0,0,0,1,1,0,1,0
424590,2021-08-08,8,Starter,747,1,0,1,0,1,1,0,0,0,0
2428266,2019-05-22,10,Starter,1156,1,0,0,0,1,1,0,1,0,0
714312,2022-01-01,9,Starter,457,1,1,1,0,0,1,0,0,0,0
925997,2019-04-10,11,Starter,746,0,1,0,0,1,1,1,0,0,0
2128044,2021-05-25,11,Starter,1164,0,0,1,0,1,0,1,0,0,1
1966007,2018-12-27,20,Starter,430,0,0,1,0,1,1,0,0,0,1
2156151,2022-11-12,31,Pro,3159,1,1,1,0,0,0,0,1,0,0
875578,2022-11-19,45,Pro,976,0,0,0,0,1,0,1,0,1,1
1882208,2020-02-14,6,Pro,2118,1,0,0,0,1,0,1,1,0,0
1075249,2019-07-07,160,Company,48364,1,1,0,0,0,1,0,0,0,1
137797,2017-04-23,18,Starter,948,1,0,1,0,0,1,0,0,0,1
225622,2022-12-10,5,Starter,236,0,1,0,0,0,1,1,0,0,1
2705066,2021-12-25,16,Starter,358,1,0,0,0,0,1,0,1,1,0
2900975,2018-08-30,9,Pro,3075,0,0,0,1,1,1,0,1,0,0
1717287,2021-09-08,18,Starter,718,1,0,0,0,1,0,1,0,0,1
1146064,2020-08-07,30,Pro,1152,1,0,1,0,0,1,0,1,0,0
994549,2021-05-04,6,Pro,2373,1,0,0,0,0,0,0,1,1,1
1798320,2019-12-28,13,Starter,551,1,0,0,0,0,0,1,1,0,1
959761,2020-12-13,10,Starter,484,1,0,1,0,0,0,1,0,1,0
450113,2019-10-31,5,Starter,47,0,0,1,0,0,1,1,0,1,0
1683059,2020-07-06,50,Pro,1306,1,1,1,0,0,0,0,0,1,0
1894279,2023-02-14,175,Teams,41388,1,1,0,0,0,0,1,0,0,1
2697767,2023-04-03,23,Pro,2289,1,0,0,0,0,0,1,0,1,1
666598,2021-12-14,18,Starter,744,0,1,1,0,0,0,0,1,1,0
2425625,2022-12-27,13,Starter,288,1,0,0,0,0,0,1,0,1,1
940832,2018-02-23,20,Starter,2,0,0,1,0,0,1,0,1,1,0
1317764,2020-07-23,15,Starter,485,1,1,1,0,0,0,1,0,0,0
1439013,2021-02-08,12,Starter,53,1,0,0,0,0,1,0,1,1,0
461348,2019-02-28,8,Starter,570,0,0,1,0,1,1,0,0,0,1
463000,2018-01-04,291,Teams,39182,0,1,1,1,0,0,0,0,1,0
213199,2018-04-09,7,Starter,6,0,1,0,0,1,1,1,0,0,0
2944488,2019-07-23,216,Teams,10895,1,0,0,1,1,0,0,0,1,0
2216731,2021-10-12,3,Pro,4511,0,0,0,0,0,1,1,0,1,1
1883996,2023-01-23,4,Starter,908,1,1,0,0,0,1,0,0,1,0
1015589,2021-10-23,8,Starter,39,1,1,0,0,0,1,0,1,0,0
2644087,2021-06-10,45,Pro,2405,0,0,1,1,1,0,1,0,0,0
2635968,2023-03-21,40,Pro,2317,0,1,0,0,1,0,1,0,0,1
160189,2020-03-11,30,Pro,3934,0,1,0,0,1,1,0,0,1,0
2210473,2020-08-23,10,Starter,242,1,1,0,0,0,1,0,0,1,0
926899,2022-07-10,15,Pro,931,0,0,0,1,0,1,1,0,1,0
169270,2021-11-07,8,Starter,4,0,1,1,0,0,0,1,1,0,0
1057825,2017-09-23,34,Pro,933,0,0,1,0,0,0,1,0,1,1
1831777,2017-08-18,17,Starter,990,1,0,1,0,1,0,0,0,0,1
1061607,2021-07-04,12,Starter,1156,1,0,1,0,0,0,0,1,0,1
136167,2017-09-12,11,Starter,1371,0,1,0,0,1,0,1,0,1,0
1925872,2017-06-29,7,Starter,1124,0,1,1,0,0,0,0,1,0,1
2903921,2018-07-25,19,Starter,1150,1,0,0,0,1,0,0,0,1,1
2174556,2019-01-29,178,Teams,19790,1,0,1,0,0,0,1,1,0,0
1082536,2018-07-27,12,Starter,818,1,0,1,0,0,0,1,0,1,0
1535857,2022-06-29,254,Teams,48918,1,0,0,0,1,1,0,0,0,1
2455910,2022-09-21,3,Starter,998,1,0,0,0,0,1,0,1,0,1
2471897,2018-08-14,222,Teams,44678,1,0,0,1,0,1,0,0,0,1
478765,2018-02-25,5,Starter,230,1,0,1,0,0,0,0,1,1,0
2635068,2021-02-20,172,Teams,26280,0,0,0,0,1,1,0,1,1,0
354779,2018-03-22,148,Teams,32833,0,0,0,0,1,1,0,0,1,1
1634929,2022-11-01,6,Pro,2122,0,0,0,0,1,0,1,1,0,1
1811969,2019-11-10,8,Starter,1241,1,0,0,0,0,0,1,1,1,0
944250,2021-06-18,8,Starter,285,1,0,1,0,1,0,0,0,0,1
2769766,2019-02-11,11,Starter,278,1,0,1,0,0,1,0,0,0,1
652096,2018-01-13,13,Pro,2451,0,0,1,1,0,0,1,0,1,0
2246885,2021-04-24,11,Starter,1342,0,0,1,0,0,1,0,0,1,1
1065811,2017-04-22,15,Pro,521,0,1,0,0,0,1,1,0,1,0
691545,2019-12-20,2,Pro,3170,1,0,0,0,0,1,0,1,1,0
2951252,2021-02-01,14,Starter,39,0,0,0,0,1,0,1,1,1,0
1130421,2017-09-22,1,Starter,744,1,0,0,0,1,1,0,0,1,0
1721022,2017-10-06,37,Teams,20687,1,0,1,0,0,0,1,0,0,1
366983,2022-02-08,3,Starter,488,1,0,1,0,0,0,1,0,0,1
2712425,2017-01-01,3,Starter,755,1,1,0,0,0,1,0,0,0,1
2213136,2021-12-14,18,Starter,1242,1,0,0,0,1,1,0,1,0,0
2501224,2022-09-08,7,Starter,1453,1,0,0,0,0,0,1,1,0,1
408515,2019-01-28,18,Starter,1407,0,0,0,0,1,1,0,1,1,0
1003267,2018-01-05,13,Pro,4828,0,0,0,0,0,0,1,1,1,1
186736,2017-04-05,14,Starter,909,1,0,1,0,1,0,1,0,0,0
1584982,2020-07-25,13,Pro,662,0,0,0,0,1,1,1,0,1,0
1359231,2020-08-28,32,Pro,2715,0,1,1,1,0,0,0,0,1,0
2868078,2019-09-12,37,Pro,2157,1,0,0,0,1,0,1,0,0,1
2731884,2020-09-08,13,Starter,268,1,0,0,0,1,1,1,0,0,0
141655,2022-04-19,75,Company,32553,1,1,0,0,1,0,1,0,0,0
2570225,2017-03-08,19,Starter,657,0,1,1,0,0,0,0,1,0,1
1588696,2020-02-05,6,Starter,212,0,1,1,0,0,0,1,0,0,1
2861135,2019-01-01,13,Starter,486,0,0,1,0,1,0,0,1,0,1
1113819,2018-08-31,9,Pro,190,0,1,0,0,0,1,0,0,1,1
894550,2021-10-23,5,Starter,854,0,1,1,0,0,0,0,0,1,1
1702692,2022-09-14,28,Pro,1937,0,0,0,1,1,1,0,0,1,0
1088510,2019-12-03,149,Teams,8521,0,1,0,0,0,1,1,0,0,1
830927,2020-11-17,245,Company,13050,0,1,1,1,0,0,0,0,0,1
1690276,2019-04-08,20,Starter,756,0,0,1,0,1,0,1,0,1,0
674423,2020-02-15,73,Teams,42303,1,0,0,0,1,0,1,0,1,0
2193069,2017-03-14,5,Starter,837,1,1,1,0,0,0,0,1,0,0
345235,2019-04-10,11,Starter,1175,1,1,0,0,1,0,1,0,0,0
1026840,2018-11-07,61,Company,23057,0,0,1,0,1,1,0,0,0,1
1634810,2018-07-06,6,Starter,1170,0,0,0,0,1,1,0,1,1,0
378745,2022-04-30,10,Starter,803,1,1,1,0,0,0,0,0,1,0
1584895,2020-02-20,289,Teams,33639,0,0,0,1,1,1,1,0,0,0
693298,2018-07-15,5,Pro,4463,1,1,0,0,0,0,0,1,0,1
297468,2019-01-15,16,Starter,1398,0,1,1,0,0,0,0,1,0,1
1651728,2021-04-24,51,Company,7672,0,0,1,1,1,0,0,0,0,1
1621639,2020-09-13,6,Starter,520,0,1,0,0,0,0,1,1,0,1
2347479,2020-08-06,32,Pro,4437,0,0,1,1,0,1,0,0,1,0
1890381,2019-02-14,16,Starter,180,0,1,0,0,1,0,0,1,0,1
2361244,2019-01-30,8,Starter,1099,0,1,1,0,0,1,0,1,0,0
1200097,2022-05-06,15,Starter,105,1,1,1,0,0,0,1,0,0,0
1134137,2017-03-30,8,Starter,350,0,1,0,0,1,0,1,1,0,0
686380,2018-04-05,39,Pro,1553,1,1,0,1,0,0,0,1,0,0
1148095,2017-08-04,6,Starter,655,0,0,1,0,1,0,0,0,1,1
1844614,2020-08-31,14,Starter,487,0,0,1,0,0,1,0,1,1,0
2331061,2022-01-06,198,Teams,35265,0,0,1,0,0,1,0,1,0,1
2418555,2017-03-03,13,Starter,594,1,1,1,0,0,1,0,0,0,0
884400,2018-07-21,6,Starter,1215,0,1,0,0,1,0,1,0,1,0
1923063,2019-05-19,4,Starter,976,1,0,0,0,1,0,0,1,0,1
1378931,2022-11-21,5,Starter,639,0,0,0,0,0,1,1,0,1,0
1886836,2021-01-03,5,Starter,1287,1,0,0,0,1,0,0,1,0,0
959717,2019-09-28,3,Starter,566,0,0,1,0,0,0,0,1,0,1
2566092,2017-12-20,4,Starter,257,0,0,1,0,0,0,1,0,1,0
798657,2018-02-24,11,Pro,1171,0,0,0,1,1,0,0,1,0,0
1136173,2019-11-30,133,Teams,14838,1,0,1,0,0,1,0,0,0,0
1275742,2022-11-12,259,Company,28099,0,0,1,0,1,0,0,0,0,1
799525,2021-05-23,10,Starter,187,0,0,0,0,1,0,0,1,1,0
2231463,2021-04-27,2,Pro,2542,0,0,1,0,1,1,0,0,0,0
2586462,2020-09-26,15,Starter,1331,1,0,0,0,0,1,0,0,1,0
1049265,2020-11-28,37,Pro,2832,0,1,0,0,0,0,1,1,0,0
704019,2022-04-07,199,Teams,6768,0,0,0,0,1,1,1,0,0,0
1770761,2017-07-01,5,Starter,1022,1,0,0,0,0,0,0,1,0,1
2947624,2022-05-05,14,Starter,264,0,0,0,0,1,1,1,0,0,0
948642,2020-07-17,33,Pro,4246,0,0,0,0,1,0,0,1,0,1
2669421,2019-08-22,90,Company,32326,0,0,0,1,1,1,0,0,0,0
2815199,2022-06-06,3,Starter,956,0,0,1,0,1,0,1,0,0,0
372411,2022-01-24,51,Pro,2955,0,0,0,0,1,0,0,1,1,0
101129,2017-08-12,8,Starter,367,0,0,1,0,0,0,0,0,1,1
1676272,2017-08-31,42,Pro,1767,1,0,0,0,0,1,1,0,0,0
291117,2017-05-13,23,Pro,364,0,0,1,1,1,0,0,0,0,0
1012404,2023-02-28,17,Starter,735,0,0,0,0,1,0,1,1,0,0
2553927,2016-12-26,42,Pro,981,1,0,0,0,0,0,0,1,1,0
2274833,2017-03-16,5,Starter,762,1,0,0,0,1,1,0,0,0,0
1288326,2018-03-14,16,Starter,832,1,1,0,0,1,0,0,0,0,0
2488183,2021-07-20,26,Pro,1643,0,1,0,0,0,0,0,1,1,0
2672387,2022-11-10,10,Teams,30426,0,1,0,1,1,0,0,0,0,0
237596,2020-05-29,9,Starter,124,0,0,1,0,0,0,0,1,0,1
2692745,2019-06-13,45,Pro,1697,0,0,0,1,0,0,1,0,0,1
1284726,2020-11-13,52,Teams,27469,0,0,0,0,1,0,1,1,0,0
1241821,2022-04-24,19,Starter,155,1,1,0,0,0,0,0,1,0,0
2721964,2018-11-26,12,Starter,299,0,1,1,0,0,0,0,1,0,0
1574470,2019-02-20,4,Pro,2231,0,1,0,0,0,1,0,0,1,0
1856316,2018-05-29,2,Starter,274,1,0,0,0,0,0,0,0,1,1
1360889,2020-10-06,52,Pro,2372,1,0,0,0,1,0,0,1,0,0
524491,2018-11-26,45,Pro,785,0,1,0,0,1,1,0,0,0,0
513519,2019-07-07,9,Starter,1477,1,0,0,0,0,0,0,1,0,1
1203000,2018-03-21,2,Pro,635,0,1,0,0,1,0,1,0,0,0
313247,2021-10-14,52,Pro,3752,1,1,0,0,1,0,0,0,0,0
1481310,2018-11-16,7,Teams,40640,0,1,0,0,1,0,0,0,1,0
1579823,2017-06-25,7,Starter,1119,0,1,0,0,0,0,1,0,0,1
1895076,2022-04-11,18,Starter,1056,0,1,1,0,0,0,0,0,1,0
2696754,2021-10-22,203,Company,29471,1,0,0,1,0,0,1,0,0,0
1187741,2020-01-08,8,Starter,1159,0,0,1,0,0,0,1,1,0,0
2716165,2018-05-02,43,Pro,1719,0,0,1,0,1,0,0,1,0,0
246821,2019-08-01,11,Pro,3391,1,0,0,0,0,0,0,1,0,1
759057,2017-09-06,13,Pro,1460,0,0,0,1,1,1,0,0,0,0
1852196,2020-06-02,236,Company,29730,0,0,1,0,0,0,1,0,1,0
2985210,2023-04-08,21,Pro,2889,0,1,0,0,1,1,0,0,0,0
793648,2022-02-07,2,Starter,1165,0,1,0,0,0,0,1,0,0,1
1190598,2017-11-05,13,Starter,909,1,0,0,0,1,0,0,0,0,1
509858,2018-02-05,16,Starter,300,0,1,0,0,0,1,0,0,0,1
2123906,2021-08-04,51,Pro,533,0,1,0,0,0,1,0,0,1,0
1888630,2017-09-20,57,Company,27885,0,0,1,0,0,1,1,0,0,0
841699,2022-06-17,1,Starter,169,1,1,0,0,0,0,0,0,1,0
2948695,2022-10-03,7,Starter,740,0,1,1,0,0,1,0,0,0,0
380063,2017-10-10,55,Pro,3086,0,0,1,1,0,0,1,0,0,0
279540,2022-03-14,20,Pro,1376,0,0,1,0,0,1,0,0,0,1
2509171,2019-05-24,20,Starter,1087,0,1,0,0,0,0,0,1,1,0
1190470,2018-02-14,4,Starter,337,1,0,0,0,1,1,0,0,0,0
2884507,2017-12-12,6,Starter,1409,0,1,0,0,0,1,0,0,1,0
2572695,2021-11-29,4,Starter,716,0,1,0,0,0,0,0,0,1,1
2700856,2017-08-29,16,Starter,527,1,0,0,0,1,1,0,0,0,0
1474249,2020-12-26,2,Starter,504,1,0,0,0,0,0,1,0,1,0
340911,2020-10-02,19,Pro,499,0,0,1,1,0,0,0,1,0,0
1363865,2017-02-01,15,Starter,1043,1,0,1,0,0,1,0,0,0,0
111139,2020-01-13,12,Starter,32,0,0,1,0,1,1,0,0,0,0
2143119,2018-05-25,18,Starter,742,1,1,0,0,0,0,0,0,0,1
1527756,2020-04-10,40,Pro,3788,0,0,1,0,1,0,1,0,0,0
2276654,2018-05-05,7,Starter,565,0,0,0,0,0,0,1,1,1,0
1461082,2021-12-12,10,Starter,588,1,0,1,0,1,0,0,0,0,0
1907911,2021-01-31,1,Starter,351,1,0,0,0,1,0,1,0,0,0
2530775,2022-08-08,68,Teams,31394,0,0,0,0,0,1,1,0,1,0
1502867,2022-04-07,2,Starter,1147,0,0,1,0,1,1,0,0,0,0
1248782,2021-06-04,18,Starter,644,1,0,1,0,0,0,0,0,1,0
592623,2022-08-10,29,Pro,2137,0,1,0,0,1,0,0,0,1,0
1756474,2018-03-28,11,Starter,24,1,0,0,0,0,1,0,0,1,0
1625041,2020-07-27,9,Starter,567,0,0,0,0,1,0,0,0,1,1
540657,2021-12-28,15,Starter,1033,0,0,0,0,0,1,0,0,1,1
1081243,2018-11-19,2,Starter,1004,0,0,1,0,0,0,0,1,0,1
1739530,2019-01-26,17,Starter,434,1,1,0,0,0,0,0,0,1,0
269331,2023-02-16,18,Starter,311,1,0,0,0,0,0,0,1,0,1
2733930,2019-08-08,1,Pro,4955,0,0,0,1,0,1,0,0,1,0
2288983,2017-05-03,17,Pro,363,0,1,0,0,1,0,1,0,0,0
1910583,2019-04-28,10,Pro,2232,0,1,0,0,0,1,0,0,1,0
474973,2020-09-02,27,Pro,3386,0,1,0,0,1,0,0,0,0,1
765724,2020-11-14,14,Starter,914,1,0,0,0,0,0,0,1,1,0
2172530,2021-04-01,31,Pro,1424,0,0,0,1,1,0,0,1,0,0
145443,2021-12-28,11,Starter,717,0,0,0,0,1,0,1,1,0,0
2254881,2022-02-28,27,Pro,3062,0,1,1,0,0,1,0,0,0,0
1074417,2022-04-05,102,Teams,17270,0,0,1,0,0,1,0,0,1,0
1751130,2023-03-18,236,Teams,34101,0,0,0,0,1,1,0,0,1,0
1981928,2018-12-04,36,Pro,4670,0,0,1,0,1,0,0,0,0,1
2888204,2017-09-16,2,Starter,334,1,0,0,0,1,0,0,0,0,1
1214385,2020-03-20,14,Starter,546,1,1,0,0,0,1,0,0,0,0
1420111,2017-12-12,138,Teams,29924,0,0,0,1,1,1,0,0,0,0
1189539,2017-10-23,5,Starter,1274,0,0,1,0,0,1,1,0,0,0
1095109,2017-09-26,17,Starter,630,0,1,1,0,0,0,0,1,0,0
842154,2020-10-14,17,Starter,101,1,0,1,0,0,0,0,0,1,0
768001,2023-04-04,7,Starter,808,0,1,0,0,0,0,1,1,0,0
2238040,2023-02-02,7,Starter,563,0,1,0,0,1,0,1,0,0,0
2262341,2019-09-24,158,Teams,37991,0,1,0,1,1,0,0,0,0,0
1953749,2022-05-13,293,Teams,21378,1,0,0,0,0,1,0,0,1,0
2617322,2023-02-26,8,Starter,690,1,0,0,0,0,0,1,0,0,1
2203360,2017-01-14,12,Pro,3140,1,0,0,1,0,0,0,1,0,0
2795898,2017-03-01,16,Starter,277,0,1,0,0,0,0,0,1,1,0
818076,2020-07-12,16,Starter,354,1,1,0,0,0,0,0,0,1,0
2086903,2023-02-11,18,Starter,618,1,1,0,0,0,1,0,0,0,0
1543112,2017-10-20,28,Teams,38795,0,0,1,0,0,0,0,0,1,1
2328841,2018-04-05,275,Teams,32448,0,0,1,1,0,0,0,0,0,1
2550820,2021-06-23,134,Teams,35652,1,0,1,0,0,1,0,0,0,0
1656215,2022-10-20,299,Teams,22809,0,0,1,0,0,0,0,0,1,1
1046933,2019-09-30,18,Starter,1029,0,0,1,0,0,0,1,0,0,1
1093725,2017-06-03,19,Starter,1427,0,1,0,0,0,0,0,1,0,1
2520179,2021-03-19,23,Teams,36335,1,1,0,0,0,1,0,0,0,0
883548,2020-08-26,52,Pro,4930,0,1,0,1,0,0,0,0,1,0
2269005,2022-06-21,30,Pro,261,1,1,0,1,0,0,0,0,0,0
1135268,2020-08-02,204,Teams,2847,1,1,0,0,0,0,0,1,0,0
2443932,2019-12-30,34,Pro,1281,0,0,0,0,0,1,1,0,1,0
1932847,2017-07-14,5,Starter,598,0,0,0,0,0,1,1,1,0,0
2016954,2019-07-20,8,Starter,731,1,0,0,0,0,0,0,1,0,1
2197255,2018-03-23,18,Starter,319,0,0,1,0,1,0,0,1,0,0
1059886,2020-12-03,6,Starter,941,0,0,1,0,0,0,0,0,1,1
2858954,2017-08-24,13,Starter,232,0,0,1,0,0,1,0,0,0,1
1095957,2020-10-20,8,Starter,677,0,0,1,0,1,1,0,0,0,0
2525683,2021-10-10,13,Starter,1346,0,0,1,0,1,0,0,0,0,1
182031,2021-07-28,1,Starter,202,0,1,1,0,0,1,0,0,0,0
1487914,2017-07-04,138,Company,34732,0,1,0,0,1,1,0,0,0,0
1852404,2019-08-09,12,Starter,76,0,1,0,0,0,0,0,1,1,0
899798,2021-11-30,6,Starter,849,0,0,0,0,1,1,1,0,0,0
922616,2019-07-14,51,Pro,4919,0,0,1,0,0,1,0,1,0,0
1990051,2021-02-05,19,Starter,1463,0,0,1,0,1,0,1,0,0,0
1560721,2020-03-16,182,Teams,30630,0,0,0,0,1,0,1,0,1,0
2525873,2017-01-15,16,Starter,207,0,0,0,0,0,1,0,0,1,1
2940210,2022-09-22,15,Starter,1355,0,0,1,0,0,1,1,0,0,0
845067,2017-07-08,57,Teams,43250,1,1,0,0,0,0,0,1,0,0
2372374,2020-10-02,15,Pro,3229,0,0,1,0,0,0,1,1,0,0
245821,2018-07-18,6,Starter,1136,1,0,0,0,1,0,0,1,0,0
266088,2017-09-25,90,Teams,10782,1,1,0,1,0,0,0,0,0,0
2448799,2017-03-25,4,Starter,749,0,0,0,0,0,1,1,1,0,0
1033386,2019-03-27,10,Starter,676,0,0,0,0,1,0,1,1,0,0
2213402,2018-09-05,69,Company,22014,0,1,0,1,0,0,0,1,0,0
2299933,2017-02-23,8,Pro,3043,1,0,0,0,1,0,0,0,0,1
2153162,2020-07-25,5,Starter,584,1,1,1,0,0,0,0,0,0,0
1932106,2018-06-14,3,Starter,2,0,1,0,0,0,1,0,1,0,0
1066582,2018-08-19,10,Company,46546,1,0,0,1,0,0,0,0,0,1
427260,2018-04-19,59,Pro,2836,0,0,0,0,1,0,0,1,1,0
2244525,2018-06-28,20,Starter,1497,0,0,0,0,0,0,1,1,0,1
1616337,2021-06-13,10,Pro,1968,0,0,0,0,1,1,0,0,1,0
1883581,2020-03-29,2,Pro,216,0,1,0,0,0,1,1,0,0,0
1010361,2019-10-07,6,Starter,985,0,0,1,0,0,0,0,1,1,0
2214177,2021-06-12,11,Starter,697,0,0,0,0,1,0,1,0,0,1
2267809,2020-01-28,6,Starter,504,0,1,0,0,0,1,0,1,0,0
1204206,2018-06-20,4,Starter,833,1,0,0,0,0,1,1,0,0,0
1791069,2017-01-09,36,Pro,2879,0,1,0,0,0,0,0,1,1,0
2412464,2021-10-19,1,Pro,1116,0,0,1,0,0,1,1,0,0,0
1447347,2022-01-13,49,Pro,1139,0,0,1,0,0,1,1,0,0,0
2483759,2017-02-22,35,Pro,572,0,0,0,1,0,0,1,0,0,1
2796609,2018-03-17,10,Starter,1398,0,1,0,0,1,0,1,0,0,0
2577412,2021-07-12,1,Pro,2812,1,0,0,0,0,1,0,0,1,0
103899,2017-04-02,247,Teams,7630,1,0,0,0,1,0,1,0,0,0
2618235,2018-04-16,16,Starter,1295,1,0,0,0,0,0,0,1,1,0
1889891,2021-06-16,45,Pro,2182,1,0,1,0,0,0,0,0,1,0
1594190,2021-03-15,35,Pro,3661,0,1,0,1,0,0,0,0,1,0
2903154,2019-07-26,1,Starter,466,1,0,0,0,0,1,0,0,1,0
256797,2016-12-21,16,Pro,1555,0,1,0,1,0,0,0,1,0,0
893031,2019-05-03,20,Starter,1481,0,1,0,0,1,0,1,0,0,0
898942,2018-10-20,59,Pro,4114,0,0,0,1,0,0,1,1,0,0
399191,2017-12-06,11,Starter,1288,1,0,1,0,1,0,0,0,0,0
626960,2019-09-05,58,Pro,4925,0,1,0,1,0,0,0,0,1,0
2843559,2017-06-30,64,Teams,12298,0,1,0,0,1,1,0,0,0,0
2154322,2021-04-04,7,Starter,1484,0,1,0,0,0,0,0,1,0,1
2742601,2017-05-09,17,Pro,4092,0,0,0,1,0,0,0,0,1,1
1089659,2021-10-26,15,Starter,1190,0,1,0,0,0,0,0,0,1,1
2572725,2020-01-14,1,Pro,4777,0,0,0,1,0,0,1,1,0,0
1322273,2017-03-06,10,Pro,2365,1,0,0,0,0,0,0,1,0,1
1314314,2022-08-25,7,Starter,967,1,0,0,0,0,1,0,1,0,0
2445175,2019-11-27,8,Starter,619,1,0,0,0,1,0,0,0,0,1
787529,2022-01-07,2,Starter,42,1,1,0,0,0,0,0,0,0,1
2691218,2019-09-14,8,Starter,621,1,0,0,0,1,1,0,0,0,0
2743682,2018-09-01,18,Pro,1634,0,0,1,0,0,0,1,0,0,1
185288,2017-09-23,42,Pro,3872,1,0,0,0,0,0,0,0,1,1
311576,2021-03-22,53,Company,38492,1,1,0,0,0,0,0,1,0,0
521530,2022-10-16,2,Starter,63,0,0,1,0,1,0,0,1,0,0
1802054,2023-02-03,8,Starter,465,0,0,0,0,0,0,1,1,0,1
